"content","score","appId","lang","label"
"Le programme fidélité ne fonctionne pas. Mon total de point n'évolue pas malgré ma fréquentation des restaurants","1","com.md.mcdonalds.gomcdo","fr","negative"
"Depuis qu'il y a le message de mise à jour je ne peux plus valider mon panier donc je ne peux plus faire de commande. Cette appli ne me sert plus à rien et je ne peux plus cumuler de points de ce fait.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de l'utiliser depuis pas mal de temps, avec une fenêtre qui a chaque ouverture demande de mettre à jour l'application ...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Refuse l'inscription impossible de valider le mail . Code refusé. Un vrai bonheur plein de bug. Je vire","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application ne permet pas de choisir correctement ses menus ! Beaucoup trop de bugs !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Alors là j'ai jamais vu impossible de se créer un compte quand je veux rentrer un mot de passe pour créer mon compte il me dit que je tiens pas les bonnes caractère et que j'ai des bonnes caractère l'application bug énormément","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bug bug bug, ne compte plus les points, popup de Maj qui n'existe pas. Galere a chaque lancement.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de se connecter, j'ai essayé de réinitialiser le mot de passe, 24 heures plus tard toujours aucun mail. Je suis quand même allez manger, mais une 20aine d'€ non crédité sur mon compte fidélité. J'aimerai bien pouvoir avoir de nouveau accès à l'appli","1","com.md.mcdonalds.gomcdo","fr","negative"
"Pour les codes ciné, on nous demande de scanner les vignettes sur l'appli... Problème l'appli n'a pas de Scan.... Vous vous foutez de nous ????","1","com.md.mcdonalds.gomcdo","fr","negative"
"Voici l'appli McDo, on peut avoir les avantages de fidélité en livraison, comme au restau. C'est bien ça, mais... Bienvenue chez McDo, on oublie un article dans la commande une fois sur deux (voir plus souvent), mais malgré ça, il n'y a aucune façon de faire une réclamation a McDo, et aucune manière de se faire rembourser. Je reste sur UberEats, j'en ai marre de me faire arnaquer un burger par commande.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de commander en ligne!Beug sans cesse Erreur quand on veut valider la commande C'est pénible !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de me créer un compte car pour le mot de passe je met tout la majuscule, la minuscule tout ce qui est demande et pourtant ça met mot de passe non valide. Vraiment nul je vous déconseille de l'installer","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bug sur bug impossible de faire la selection des desserts, arrivé au paiement s'affiche un message d'erreur bref! Nul allô il est tant de vous occuper de votre appli!!!! Et de prendre en compte nos avis!!! Et je rajoute ce supplément aujourd'hui le 16 mai 2021 impossible de me connecter à mon compte du coup les 40 points que j'aurais pu avoir en plus aujourd'hui je les ai dans le baba!!!! Vous me soûler!!! Et voilà que maintenant je ne peux même plus me connecter car on m'a bloqué c'est super!!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Trop lent, déconnexions régulière, et plus moyen de revenir sur l'application. Franchement une si grande enseigne de la restauration rapide, avec un débit à faire rougir les concurrents. Une application aussi peu fiable!!! 🤔 j'espère que c'est pas Roland le programmeur. Ça m'empêchera pas de manger vos burgers...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Horrible! Je viens de télécharger l'appli et absolument RIEN ne fonctionne. Impossible de remplir mes infos personnelles, mon adresse, etc... Et apparemment, mon MacDonald's situé à moins d'un kilomètre ne livre pas dans ma rue. C'est ridicule! Les pages tremblent, ne défilent pas, ne se ferment pas quand je veux. Une multi-nationale richissime qui n'arrive pas à avoir une simple appli fonctionnel. Pfff! Pathétique!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Décevante à tous les niveaux. ""Nouvelle version disponible"" alors que je viens d'installer la dernière version, sans parler du bouton ""Go"" qui me redirige vers Instagram (?). Les livraisons qui marchent pas (carte débitée alors que le débit doit se faire à la livraison, 1h+ d'attente et commande annulée sans raison toute seule SANS REMBOURSEMENT / REMBOUREZ-MOI !) et l'application n'est pas user friendly quoi qu'il arrive ; Pourquoi ajouter de nouvelles fonctions si elles ne marchent pas ?!","1","com.md.mcdonalds.gomcdo","fr","negative"
"C'est bien, l'appli fonctionne, voir un peu trop. Ça aurait été cool qu'il n'y ait pas un gars qui, quand il est à Toulouse et à Paris, me gratte littéralement tous mes points pour son vieux filet'o'fish dès qu'il voit des points sur mon compte et ce même en ayant changer mon mot de passe (ça doit faire 6 mois qu'il m'en gratte, bon au moins je fais un heureux mdr.) Donc merci de faire plus attention à nos données personnelles, nous, clients de votre chaîne de restauration bien blindée.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Avec le ticket de caisse j'aurais aimé avoir mes points cumulés mais y a pas de scan pour le faire sur l'appli : comment on fait alors ???","1","com.md.mcdonalds.gomcdo","fr","negative"
"Horrible pour commander !! Application pleine de bugs, on perd son panier sans arrêt. Quand on arrive au bout pour une livraison avec Stuart, on a ""Information Erreur inconnue"" qui empêche de finaliser la commande. Même problème sur 2 téléphones différents. Et ça fait des mois que ça dure ! McDo, réveillez-vous !","1","com.md.mcdonalds.gomcdo","fr","negative"
"J'utilise cette application depuis des années et sans mentir tout allait bien il n'y avait aucun problème. Depuis l'année dernière je me suis mise à collectionner des bugs et des problèmes en tous genres.Cette année cerise sur le gâteau à ma grande surprise quand je vais me connecter on me dit que mon compte a été BLOQUÉ j'avais des points sur mon compte et il y a aucun moyen de les récupérer. Franchement je trouve cela malhonnête","1","com.md.mcdonalds.gomcdo","fr","negative"
"En allant dans mon McDonald's, j'ai voulu utilisé mes points fidélité et en me connectant à mon compte plus de points. Quelqu'un a utilisé mes points dans un autre restaurant à plus de 100 km de chez moi à deux reprises. Donc il a eu un menu et des sandwich gratuits sur mon dos. Quand j'ai essayé de joindre le service par téléphone personne ne répond. J'ai du recréer un autre compte pour que cela s'arrête. Je suis déçue.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Venant d'une société avec de tels moyens je suis navrés de constater autant de disfonctionnement. On me demande une mise à jour a chaque démarrage. Même application désinstallee et réinstallee on me dit toujours qu'une nouvelle version est dispo. S'ajoute à ça dès indications erronées sur l'application : horaires, services et même menus. Bref, une belle déception quand on voit le prix des menus aujourd'hui !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Pour le lancement de l'offre code ciné j ai pourtant mon compte activé mais je ne peut pas scanner le code de la vignette cide ciné merci de me faire un retour ou plutôt une MAJ.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Même problème que Tristan, dès que j'accède aux avantages tout clignote en permanence et la page remonte aussitôt. Impossible d'utilisation et cela fait plusieurs mois que ça dure malgré des maj. Gros problème. De plus je viens de supprimer puis installer l'application de nouveau et à chaque lancement, il me dit qu'une nouvelle version est disponible dans le store, mais qu'est ce que c'est ce....","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application est totalement buguée sur One+ 6. Impossible de changer certaines options, tactile qui bug, fenêtre qui bug ou boutons qui ne répondent pas. Parfois même l'appli plante comme ça parce-que j'ai changé de page... J'arrive même pas à consulter les produits auxquels j'ai droit avec les points. Je pensais pas que c'était possible de faire encore une appli aussi buguée en 2021","1","com.md.mcdonalds.gomcdo","fr","negative"
"Toujours un truc... Aujourd'hui, janpasse commande, l'appli fonctionne. Donc je prend JUSTE mes clés et direction mac Do ! c'est le but de cette appli, pas de CB sur soi, donner le numéro et récupérer la commande. Donc hop, arrivée au Mac Do, la nana me dit "" ah mais nan, on peut pas récupérer la commande on a un problème de serveur gnagnagnagna ""... Donc voilà un truc qui pour moi est rédhibitoire 🤬🤬","1","com.md.mcdonalds.gomcdo","fr","negative"
"Tout fonctionnait bien, mais là une mise à jour fantome, une commande click collect validée, débitée mais on arrive à la borne identifiant inconnu. Nous étions deux avec le même problème, CB débitée, points fidélités retirés mais pas de commande. Réponse du manager ""faites une commande au drive derrière 15 voitures et vous serez remboursés automatiquement "". Ça c'est fini au KFC en face.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Aucun changement : impossible d'utiliser les points fidélité dans les mcflurry rien ne s'affiche pour le composer et ceci depuis plus de deux mois. Il n'y a aucun gain de temps à faire sa commande par application car il faut refaire la queue aux bornes et aux guichets pour valider la commande. Les moyens de paiement enregistré les continuent à s'afficher malgré leur suppression.... aucune correction apportée pour des bugg qui durent depuis des mois","1","com.md.mcdonalds.gomcdo","fr","negative"
"Problèmes pour commander certains produits et souvent pas conformes à la commande lors de la distribution","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli qui tourne en rond. Reviens toujours au même écran d'accueil.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Déçu!! J avais 200 points sur ma carte, je passe commande je valide et erreur je dois tout recommencer ... oh bizarre il me reste 5 points fidélité. Quel honte","1","com.md.mcdonalds.gomcdo","fr","negative"
"Complétement buggée cette appli ! Le défilement pour mes points fidélités ne fonctionne pas ...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Scandaleuse cette appli pour une entreprise comme McDonald's. Frais de livraison Stuart débité 2 fois (dans la commande + par Stuart), commande qui disparaît de l'appli impossible à retrouver. Par contre comme par hasard le débit du compte bancaire fonctionne très bien lui !","1","com.md.mcdonalds.gomcdo","fr","negative"
"J'ai fait deux commandes click and collect et l'application a annulé les 2 commandes et ma débiter les sur mon compte bancaire. Merci bien ça fait plaisir. Mise à jour le 17/05/21 deux commandes de suites annuler mais débiter sur le compte . C'est vraiment pas fiable, j'ai essayé plusieurs fois je leur ai donné leur chance . Moi j'arrête les frais McDonald's c'est fini je n'y retournerai jamais.","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application bug sans arrêt. C'est dommage. Je vais devoir me déplacer. C'est dommage avec les moyens financier de Mc Do de ne pas investir dans une appli digne de ce nom. Cdlt","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bug, je marque un mot de passe avec toute les conditions requises ( 8 caractères, majuscule... ) et il me marque un message d'erreur !!! Je l'ais déjà désinstallée et réinstallé plusieurs fois !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Cela fait plus d'un an que quand je veux aller consulter mes points sur l'appli les icônes ce mettent à buger et je ne peux pas défilé l'onglet. Je pensais que le bug serais un jour corrigé mais non et cela commence à devenir usant ! Edit : Le problème n'est toujours pas résolu et maintenant c'est l'application entière qui bug, dès que l'on veut aller quelques part tous ce mets à trembler, bref déplorable pour une si grande enseigne.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Depuis quelques temps, impossible de visualiser mes avantages points ou de commande avec mes points, car la liste de nourriture proposer avec les points est full bug, si je descend dans la liste, cela me remonte directement tout en haut. De plus, si jamais jarrive à être assez rapide pour cliquer sur les points, cela ne marche pas. Svp prenez un bon codeur pour un si gros restaurant.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Démonstration que les plus grosses entreprises ont les pires prestataires. Cette application est buguée comme pas possible avec une géolocalisation aléatoire sur un S20. Une notification de mise à jour alors même que celle-ci est à jour. Bref, au lieu de payer vos développeurs avec des bigmac essayez de la tester un peu votre application bidon !","1","com.md.mcdonalds.gomcdo","fr","negative"
"On ne peut plus se connecter. Message erreur.. Vraiment énervant..","1","com.md.mcdonalds.gomcdo","fr","negative"
"Application inutilisable, impossible d'afficher la carte de fidélité, rafraîchissement de la page en continu Lenteur de l'application qui fait ralentir le téléphone Comment un groupe comme Macdonald peut tolérer une application dans cet état là. L'impact à l'image est énorme","1","com.md.mcdonalds.gomcdo","fr","negative"
"Faudrait expliquer clairement aux gens qu'il faut valider la commande sur une borne à l'intérieur alors que tout le monde attend à l'extérieur ça évite de faire 30 km aller-retour pour rien et dites à vos personnels d'expliquer aux clients quand il demande un renseignement. Changer l'appellation "" votre commande vous attends "" par "" valider votre commande dans sur la borne en arrivant "" pour moi c'est du bon sens première et dernière fois merci McDo adieu.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli à jour mais lorsque je la lance, un message dit qu'il y a une nouvelle mise à jour alors que NON.= bug!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de valider des commandes ou le programme de fidélité Un message qui indique que l'application doit être mise à jour à chaque ouverture de l'application Bref ça sent l'application utilisée à des fins de récupération de données clients... mais pas pour les clients !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je suis très déçu de cette application, pourtant fidele. Je me suis fait voler par un livreur , dimanche . Qui n'a jamais sonné ni appeler. chez moi. Le gars c'est manger notre commande. On se retrouve avec 20 euros et quelques euros. Dans le vent. Je suis énervée de mettre fait avoir. Le pire on refuse de me rembourser. ( Que choisir et 60 millions de consommateurs) . J'irai les voir. Pour ce vol. Abuser. Très déçu.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul. L'appli se lance et renvoie toujours vers le play store pour installer l'appli 🤔","1","com.md.mcdonalds.gomcdo","fr","negative"
"Alors entre la commande qui ne veut pas se validé , avec les points de fidélité impossible de rajouté des produits , et surtout livraison catastrophique lorsque l'ont passe part cette plate forme , pour peut qu'ont a réussi à passer une commande donc déjà ( +30 min pour une commande habituelle ) impossible d'être remboursée ou même d'avoir un remplacement du produits endommagé sous prétexte qu'il n'y a pas de suivi ! Honteux sachant que nous passons directement via le site de mc Donald's .","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul !!! Aucune mise à jour de profil possible, beug sans cesse et commande en ligne qui ne fonctionne pas... Super en période de pandémie où le click and collect est plus que plébiscité !!! Et cela fait longtemps que ça dure","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application est de pire en pire ! Des fois on ne peut même pas commander en click and collect, les horaires ne sont pas bons, les points viennent et disparaissent à leur gré... Pour une aussi grande entreprise c'est vraiment pitoyable !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bugs persistants depuis plusieurs mois, c'est fatiguant, appli qui se déconnecte du compte client, voilà que maintenant ils bloquent mon compte soit disant j'ai un comportement suspect, I'm a robot, nan mais sérieux c'est quoi cette blague, j'essaye juste de récupérer mon compte et mes avantages client depuis plusieurs mois ! Mcdo à du soucis à se faire...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Depuis la dernière mise à jour de l'application impossible de se connecter... toujours en problèmes réseau !!! Merci de rectifier au plus vite...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Qu'est ce que c'est que cette application ?? Fonctionnalités sans intérêts, quand ça ne bug pas... On est loin de l'efficacité de l'application de l'un de ses concurrents direct. Ça ne donne même pas envie de commander. Organisation de l'appli complètement obsolète, fouillie, brouillon... Impossible de s'y retrouver. Je viens de créer mon compte, avec regret ! c'est sûrement la seule et unique commande que je passerai.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de se connecter à votre application j'abandonne trop de tentatives ont échouées ras là casquette et quand ont comande des menus nous sommes toujours obligé de redemander les sauces quand ont verifis ils en manque toujours et ça fini en drame familial Merci 50€ de menus et limite ont en demande encore aux guichet suivant encore n'oubliez pas les sauces.... aller sur celà je vous dit de moins en moins à la prochaine.....bye bye","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible d'accéder au click and collect après 18h45 ! Hey ho le couvre feu à changé !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Les jeux concours obligent à passer par une page web. À quoi sert l'application ? Obligé de valider la commande sur une borne. 0 utilité","1","com.md.mcdonalds.gomcdo","fr","negative"
"LE CODE CINE C'EST DE L'ARNAQUE ! L'Appli marche que a moitié je retournerai plus jamais au macdo en plus vous osez monter les prix... Franchement pitoyable","1","com.md.mcdonalds.gomcdo","fr","negative"
"En ce moment il y a le jeu ""code cine"". Il faut retirer les vignettes et les scanner via l'appli....qui n'a pas de scan 🤩","1","com.md.mcdonalds.gomcdo","fr","negative"
"Franchement avec l'oseille que vous vous faites soyez sérieux et respecter nous avec votre application qui fonctionne 1 fois sur 15","1","com.md.mcdonalds.gomcdo","fr","negative"
"On peut pas mettre à jour","1","com.md.mcdonalds.gomcdo","fr","negative"
"Application d'une grosse marque américaine de fast food toujours en béta 3 ans après sa sortie, mise à jour introuvable, interface d'application datant du Paléolithique","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de me connecter impossible de récupérer mon mot de passe impossible de créer un nouveau compte bref appli inutilisable.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Sans déconner!??? Impossible de profiter des points fidélité en passant par l'appli, ça met indisponible dans ce magasin, obligé d'aller à la borne. Tout les burger et autres produits disponibles sur l'appli alors qu'en fait...ben non... Et ça déconne aussi pour rentrer un code ciné. Sérieux mc Do, prendre des développeurs low cost, c'est pas une bonne idée.","1","com.md.mcdonalds.gomcdo","fr","negative"
"C'est quoi ce harcèlement pour la localisation pour pouvoir choisir un resto ???","1","com.md.mcdonalds.gomcdo","fr","negative"
"Commande passée, manque la moitié des produits le mc Donald's se dedouane de toute responsabilité impossible d avoir un remboursement ou les produits manquants et me dise de s adresser a leur transporteur Stuart. Honteux j ai commander auprès de mc do avec qui il sous traite cela me regarde pas 😡😡","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'apli se referme automatiquement à l'ouverture. Je perd des points. Nul.","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application est truffée de bug et c'est pas plus rapide qu'au Drive, du moins pas à Dinan","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli qui ne va pas dans le sens du consommateur, je n'ai jamais (depuis des années) pu prendre un dessert glacé gratuitement avec les points... Impossible de composer un mc flurry par ex... Évidemment on nous dira que c pas voulu... C'est toujours 3,60 de gagné...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de ce connecté pour le jeu ciné..... Que se soit sur l'appli et la site👎","1","com.md.mcdonalds.gomcdo","fr","negative"
"Pour les codes ciné, on nous demande de scanner les vignettes sur l'appli... Problème l'appli n'a pas de Scan.... Vous vous foutez de nous ????","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bloquée malgré dernière mise à jour..","1","com.md.mcdonalds.gomcdo","fr","negative"
"Avec le ticket de caisse j'aurais aimé avoir mes points cumulés mais y a pas de scan pour le faire sur l'appli : comment on fait alors ???","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul ne marche pas perte de temps à fuir","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de sélectionné le retrait du click&collect au borne prevu à cet effet","1","com.md.mcdonalds.gomcdo","fr","negative"
"Numero de téléphone obligatoire","1","com.md.mcdonalds.gomcdo","fr","negative"
"Pour le lancement de l'offre code ciné j ai pourtant mon compte activé mais je ne peut pas scanner le code de la vignette cide ciné merci de me faire un retour ou plutôt une MAJ.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de me créer un compte car pour le mot de passe je met tout la majuscule, la minuscule tout ce qui est demande et pourtant ça met mot de passe non valide. Vraiment nul je vous déconseille de l'installer","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je me suis créée un compte et à la connexion on me dit que mon compte a été bloqué🙄😒","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de scanner les vignettes","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible d utiliser cette appli depuis la dernière mise à jour de début juin. Elle se ferme systématiquement. J ai eu beau la désinstaller, puis la réinstaller. Plus moyen d y accéder !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul. L'appli se lance et renvoie toujours vers le play store pour installer l'appli 🤔","1","com.md.mcdonalds.gomcdo","fr","negative"
"Trop de bugs et une mauvais prise en compte des points. De plus les serveurs ne sont pas aimables. Heureusement il ya le mc first ainsi que le menu golden qui existent !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Une étoile c'est trop.. MacDo Cognac n'on jamais reçu la commande. Donc au final obligé de tout recommencer sur place. Application à fuire.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Mise à jour impossible jeu en cours impossible","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je n'arrive pas à me connecter sur mon compte, page blanche qui affiche: ""Welcome to the Mcdonald's Warehouse !!!"". Puis plus rien","1","com.md.mcdonalds.gomcdo","fr","negative"
"23 juin et toujours ce fichu message qui s'affiche erreur inconnue au moment de payer merci de faire quelque chose car on ne peux commander","1","com.md.mcdonalds.gomcdo","fr","negative"
"Ne fait que buguer lors de la connexion. Ça fait vraiment amateurs","1","com.md.mcdonalds.gomcdo","fr","negative"
"Comment entrer le code ciné ??","1","com.md.mcdonalds.gomcdo","fr","negative"
"Refuse l'inscription impossible de valider le mail . Code refusé. Un vrai bonheur plein de bug. Je vire","1","com.md.mcdonalds.gomcdo","fr","negative"
"Jamais vu une appli aussi pourrie !!! 🤮 Quel intérêt de commander sur l'appli si c'est pour que la commande ne soit même pas préparée, et se taper la queue à la borne en plus !?!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Mail de confirmation pas envoyé, tout ça pour scanner les codes menus...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bugs récurrents, impossible d'utiliser l'application correctement (image qui clignote, impossible de faire défiler, pages qui ne chargent pas...)","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je ne sais pas comme sa fonctionne c'c'est application mais c'est très compliqué","1","com.md.mcdonalds.gomcdo","fr","negative"
"A priori je ne suis pas le seul à avoir des problèmes avec l'application. Géolocalisation tourne toujours en rond :-((((","1","com.md.mcdonalds.gomcdo","fr","negative"
"Catastrophique, on ne peut rien faire ça beug trop...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de se rendre dans le code ciné pas de lien","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de me connecter sur mon compte. On me dit que je suis bloqué. Comprend pas.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Depuis les nouvelles mise à jour gros problème ! Mon compte a été bloquer alors que j'ai juste fais la reinisialisation de mon mot de passe ! Impossible de savoir si cela va durée et aucun raison valable !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible même de s'inscrire et de se créer un compte. C'est abominable. A déconseiller. A bug au début de son utilisation. Et pourtant j'ai un téléphone récent 1min pour juste accéder au menu.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Beaucoup trop d'achats et de commandes ne sont pas crédités. C'est une vraie arnaque de considérer que les menus ""sont des produits bénéficiant de prix réduits."" On en parle à l'ufc ? Arnaque !","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'appli ne fonctionne pas. Elle bug en permanence et il est impossible de l'utiliser correctement. Vu les moyens financiers dont vous disposez c'est une honte de proposer une appli pareil...!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Les offres fonctionne exceptionnellement tous les 36 du mois. Également impossible de valider les tickets cinémas. Sans parler de mon compte bloqué pendant 4mois pour un soi-disant code erroné..","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de télécharger la mise à jour, et impossible d'utiliser mes codes de l'offre cinéma","1","com.md.mcdonalds.gomcdo","fr","negative"
"Ou scanner les vignettes... Rien sur la page d'accueil ou d'actualité...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible à ouvrir","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de me connecter pour faire l'offre CODE CINE quand je j'essaie de me connecter je me retrouve sur mon compte ?","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de se connecter ou d'accéder aux codes ciné... gros beug ! 🤔","1","com.md.mcdonalds.gomcdo","fr","negative"
"La disparition du chocoglacé.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Compte bloqué et impossible de l'utiliser..... 🤔Encore une appli qui fonctionne pas..... 🤬Cela mérite aucune étoile..... 🖕","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli qui bug sans cesse, impossible de scanner les codes ciné, être une si grande enseigne et ne pas être capable de financer de bons développeurs web ce serait presque risible si ça n'était pas sur le dos de vos clients qui sont à priori beaucoup à vous le dire!!!!!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application ne permet pas de choisir correctement ses menus ! Beaucoup trop de bugs !","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je pense que c'est volontaire mais depuis un long moment impossible d'ajouter un avantage avec mes points (composer un dessert). Du coup je plafonne à 200 points. Useless.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Null","1","com.md.mcdonalds.gomcdo","fr","negative"
"Depuis aujourd'hui je n'arrive pas à ouvrir l'application. Des que je clique dessus elle se coupe","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli qui bug","1","com.md.mcdonalds.gomcdo","fr","negative"
"Les jeux concours obligent à passer par une page web. À quoi sert l'application ? Obligé de valider la commande sur une borne. 0 utilité","1","com.md.mcdonalds.gomcdo","fr","negative"
"Appli qui tourne en rond. Reviens toujours au même écran d'accueil.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Trop de bugs","1","com.md.mcdonalds.gomcdo","fr","negative"
"Complètement buger, impossible de consulter quoi que ce sois.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bug, ne reconnait pas les identifiants/pass du coup commte. Bloqué aussi sur PC. Quand enfin ça passe, l'appli friz. Je desinstalle. Trop nulle","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nulle ! Bloqué sur "" welcome to the McDonald's warehouse "" juste après connexion. 0/20 !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Bug marche pas est le code n'accepte pas!!!!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'application a de gros beug. Surtout au niveau des commandes impossible de validé le click & collect dû au beug. Je suis extrêmement déçu de l'appli.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je ne peut pas me crée de compte... Si on pourrais mettre 0 étoile je le ferais","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nul","1","com.md.mcdonalds.gomcdo","fr","negative"
"Commande en livraison, impossible de payer ni en visa ni en mastercard","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de ce connecter ça nous marque compte bloqué..... Merci de rectifier ça merci","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je suis un homme tronc et donc l'application est donc dur à prendre en main","1","com.md.mcdonalds.gomcdo","fr","negative"
"Pour scanner l'étiquette c hyper compliqué","1","com.md.mcdonalds.gomcdo","fr","negative"
"J'arrive pas à scanner les codes","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible d'entrer les codes jeux pour place de ciné bug aussitôt. Nul","1","com.md.mcdonalds.gomcdo","fr","negative"
"L'appli reste bloquée sur les autorisations et impossible de scanner le code ciné","1","com.md.mcdonalds.gomcdo","fr","negative"
"Nulle !!! Ne marche jamais. Complètement INUTILE.","1","com.md.mcdonalds.gomcdo","fr","negative"
"Rien ne fonctionne nul","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je lance l'appli est déjà je suis bloqué par ce que j'écris une vitesse surhumaine 🤣🤣🤣 c'est quoi votre délire la ? 🤣🤣 Allé merci a+","1","com.md.mcdonalds.gomcdo","fr","negative"
"On ne peut plus se connecter. Message erreur.. Vraiment énervant..","1","com.md.mcdonalds.gomcdo","fr","negative"
"J'ai téléchargé l'application pour scanner mes code ciné mais malheureusement l'application n'a pas de le scanner","1","com.md.mcdonalds.gomcdo","fr","negative"
"Je suis déçue de l application car il est marqué nul par où scanner les vignettes pour le code cinéma . Leur explications ne sont pas très clair !!!","1","com.md.mcdonalds.gomcdo","fr","negative"
"Scanner un code ciné sur l'application mais pas la possibilité de scanner. Bravo !! Encore un attrape nigot pour installer l'application...","1","com.md.mcdonalds.gomcdo","fr","negative"
"Plusieurs fois essayez mais ça marche pas","1","com.md.mcdonalds.gomcdo","fr","negative"
"impossible d'être livré.Apres un contact téléphonique avec macdo c est pas de leurs faute ????????","1","com.md.mcdonalds.gomcdo","fr","negative"
"On ne peux pas se créer de compte car quand je mets un mdp ça marche pas puis je mets tous ce qui me demande mais marche pas","1","com.md.mcdonalds.gomcdo","fr","negative"
"Impossible de scanner les vignettes. Aucune info que le support. Inutile","1","com.md.mcdonalds.gomcdo","fr","negative"
